EventID,Date,Latitude,Longitude,Depth_km,Magnitude,Source
texnet2023oyig,2023-08-01,31.6285,-104.5013,9.5,2.1,TexNet
texnet2023oxzw,2023-08-01,31.5659,-104.0146,7.8,2.6,TexNet
texnet2023oxdt,2023-07-31,32.8354,-100.9445,6,3.1,TexNet
texnet2023oxdi,2023-07-31,31.9501,-102.3283,7.7,1.8,TexNet
texnet2023oxcz,2023-07-31,31.6764,-104.4313,7.5,2.6,TexNet
texnet2023owjb,2023-07-31,31.659,-104.306,8,1.8,TexNet
texnet2023owig,2023-07-31,31.9016,-101.757,11.6,1.9,TexNet
texnet2023owhb,2023-07-31,31.3203,-103.3945,6.6,1.8,TexNet
texnet2023owgb,2023-07-31,31.6756,-104.4033,7.8,3.3,TexNet
texnet2023owfu,2023-07-31,32.3776,-101.6605,6.6,3.5,TexNet
texnet2023owan,2023-07-31,31.6583,-104.4602,7.4,2.3,TexNet
texnet2023ovxh,2023-07-31,31.2204,-103.782,6.4,2.4,TexNet
texnet2023ovpj,2023-07-31,29.2818,-97.5095,7.1,1.6,TexNet
texnet2023ovmf,2023-07-30,32.4564,-102.1321,10.3,1.9,TexNet
texnet2023ovkf,2023-07-30,32.1909,-102.1386,9.1,1.8,TexNet
texnet2023ouqs,2023-07-30,31.6143,-104.0977,7.1,2.2,TexNet
texnet2023oumy,2023-07-30,32.3703,-101.6627,8.7,1.9,TexNet
texnet2023ouhv,2023-07-30,31.9738,-104.0266,8.5,1.8,TexNet
texnet2023ough,2023-07-30,32.0993,-101.4719,0.8,2.4,TexNet
texnet2023oucl,2023-07-30,29.2635,-97.5148,6.2,1.6,TexNet
texnet2023ouba,2023-07-30,31.6117,-104.0935,8.3,1.6,TexNet
texnet2023otvo,2023-07-30,32.3566,-102.0796,8.4,1.6,TexNet
texnet2023ottx,2023-07-30,32.3703,-101.6519,7.9,2.3,TexNet
texnet2023ottu,2023-07-30,32.3721,-101.6584,7.3,2,TexNet
texnet2023otqf,2023-07-29,32.3776,-101.6498,9.5,3.3,TexNet
texnet2023otlt,2023-07-29,29.2801,-97.5136,6.9,1.8,TexNet
texnet2023otcg,2023-07-29,31.7194,-104.5184,6.8,1.9,TexNet
texnet2023otao,2023-07-29,31.6262,-103.9971,7.8,2.1,TexNet
texnet2023oszq,2023-07-29,31.6557,-104.275,9,1.6,TexNet
texnet2023ospm,2023-07-29,32.2861,-101.7827,10.4,2.4,TexNet
texnet2023osmc,2023-07-29,31.6254,-104.1914,3.3,2,TexNet
texnet2023oskn,2023-07-29,32.8812,-100.9703,4.5,3.1,TexNet
texnet2023osjx,2023-07-29,31.6499,-104.4751,8.7,2,TexNet
texnet2023osdc,2023-07-29,31.6856,-104.4249,8.4,1.6,TexNet
texnet2023osbb,2023-07-29,31.6194,-104.1067,6.8,1.7,TexNet
texnet2023orzy,2023-07-29,31.7193,-104.3272,5.4,1.9,TexNet
texnet2023orti,2023-07-28,31.6084,-103.968,9.2,2.2,TexNet
texnet2023orqx,2023-07-28,29.2827,-97.5125,6.2,1.5,TexNet
texnet2023orlc,2023-07-28,31.6143,-103.9793,7.9,1.8,TexNet
texnet2023orkz,2023-07-28,31.6152,-103.9895,9.4,2.5,TexNet
texnet2023orjx,2023-07-28,31.6414,-103.9854,6.8,1.6,TexNet
texnet2023orez,2023-07-28,31.6107,-104.5251,7.7,1.9,TexNet
texnet2023oqsd,2023-07-28,31.6694,-104.3698,7.7,1.7,TexNet
texnet2023oqqo,2023-07-28,31.5752,-103.9138,7.9,1.9,TexNet
texnet2023oqno,2023-07-28,32.103,-101.071,8.5,1.9,TexNet
texnet2023oqmr,2023-07-28,31.3341,-103.4326,6.9,1.8,TexNet
texnet2023oqef,2023-07-28,28.9482,-98.2596,8.2,1.4,TexNet
texnet2023oqan,2023-07-27,32.2678,-101.9113,7.7,1.8,TexNet
texnet2023opqj,2023-07-27,32.764,-100.6466,8.6,2.4,TexNet
texnet2023opky,2023-07-27,31.6628,-104.465,7.4,2.4,TexNet
texnet2023opio,2023-07-27,31.3599,-103.079,4.7,2.3,TexNet
texnet2023opgn,2023-07-27,31.3871,-103.0858,3.9,2.2,TexNet
texnet2023opas,2023-07-27,28.9552,-98.2525,7.2,1.1,TexNet
texnet2023ooyt,2023-07-27,28.9526,-98.2595,7.2,0.9,TexNet
texnet2023ooyo,2023-07-27,31.6824,-104.3891,8,1.6,TexNet
texnet2023ooxy,2023-07-27,31.6707,-104.3903,9.2,2.3,TexNet
texnet2023oouk,2023-07-27,31.5676,-104.0565,8.5,2.5,TexNet
texnet2023ookk,2023-07-27,31.6602,-104.3003,9.5,1.6,TexNet
texnet2023ooil,2023-07-27,32.4069,-102.1514,7.4,1.6,TexNet
texnet2023ooev,2023-07-26,31.6576,-104.4844,7,2,TexNet
texnet2023onyu,2023-07-26,32.3135,-101.832,6.2,1.1,TexNet
texnet2023onwk,2023-07-26,28.9536,-98.2926,7.2,1.3,TexNet
texnet2023ontr,2023-07-26,31.6746,-104.3467,6.5,2.1,TexNet
texnet2023onqp,2023-07-26,31.5136,-103.8413,4.3,2,TexNet
texnet2023onpp,2023-07-26,28.9141,-98.6006,4.3,2.1,TexNet
texnet2023onhi,2023-07-26,31.6426,-104.3152,7.2,1.6,TexNet
texnet2023onhg,2023-07-26,31.6923,-104.3049,7.5,1.9,TexNet
texnet2023onfp,2023-07-26,31.5989,-104.5056,7.5,2.7,TexNet
texnet2023onea,2023-07-26,28.9579,-98.2685,8,1.2,TexNet
texnet2023omzj,2023-07-26,32.2971,-101.7913,6.4,1.2,TexNet
texnet2023omsx,2023-07-26,32.3502,-102.1193,7,1.6,TexNet
texnet2023omls,2023-07-26,32.1066,-101.0603,7.5,2,TexNet
texnet2023omim,2023-07-25,31.6,-104.1105,8.6,2.1,TexNet
texnet2023omcu,2023-07-25,29.1476,-97.6727,9.7,1.5,TexNet
texnet2023olrr,2023-07-25,31.6389,-104.3067,3.3,2.3,TexNet
texnet2023olkf,2023-07-25,31.6379,-104.2555,3.3,1.9,TexNet
texnet2023olju,2023-07-25,31.6216,-104.1036,7.3,1.6,TexNet
texnet2023olbd,2023-07-25,31.7551,-101.9242,8.8,2,TexNet
texnet2023olan,2023-07-25,31.6803,-104.4006,7.8,1.7,TexNet
texnet2023okqw,2023-07-25,29.1702,-97.6818,7.5,2.1,TexNet
texnet2023okma,2023-07-24,31.6155,-104.1053,7.2,1.6,TexNet
texnet2023okls,2023-07-24,31.951,-102.0357,9,1.5,TexNet
texnet2023okge,2023-07-24,31.7183,-104.2582,7.5,1.6,TexNet
texnet2023okfk,2023-07-24,28.9571,-98.2886,7.2,1.5,TexNet
texnet2023okcc,2023-07-24,31.617,-104.1058,7.7,2.2,TexNet
texnet2023ojwk,2023-07-24,31.6141,-104.1044,7.6,2,TexNet
texnet2023ojna,2023-07-24,31.6123,-103.9983,9.2,1.6,TexNet
texnet2023ojgs,2023-07-24,31.6161,-104.0003,9.8,1.7,TexNet
texnet2023ojfa,2023-07-24,31.6702,-104.3095,7.9,1.7,TexNet
texnet2023oims,2023-07-23,28.9474,-98.2998,8,1.6,TexNet
texnet2023oilz,2023-07-23,31.9373,-102.3433,8,1.9,TexNet
texnet2023oiln,2023-07-23,31.4736,-103.9969,6.9,2,TexNet
texnet2023oick,2023-07-23,31.5717,-104.163,8.9,1.6,TexNet
texnet2023ohtw,2023-07-23,31.7329,-104.5541,6.8,2.7,TexNet
texnet2023ohln,2023-07-23,31.9697,-104.0313,7.9,1.6,TexNet
texnet2023ohko,2023-07-23,31.6831,-104.4411,6.8,1.7,TexNet
texnet2023ohki,2023-07-23,31.6744,-104.4442,7,1.5,TexNet
texnet2023ohkc,2023-07-23,31.6737,-104.4557,6.3,2.4,TexNet
texnet2023ohht,2023-07-23,31.6174,-104.1002,7.9,1.7,TexNet
texnet2023ohgg,2023-07-23,28.9527,-98.2986,8.7,1.5,TexNet
texnet2023ohfv,2023-07-23,28.9543,-98.299,8.1,2,TexNet
texnet2023ohez,2023-07-23,29.2755,-97.4895,7.1,1.5,TexNet
texnet2023ohed,2023-07-23,31.7286,-104.5147,7.4,1.5,TexNet
texnet2023ohbd,2023-07-23,31.6235,-104.3657,7.3,1.8,TexNet
texnet2023ogtz,2023-07-22,32.8391,-100.9445,6.4,2.2,TexNet
texnet2023ogts,2023-07-22,28.9483,-98.2946,9,1.6,TexNet
texnet2023ogrw,2023-07-22,32.8409,-100.9467,5,3.4,TexNet
texnet2023ogqe,2023-07-22,28.9503,-98.2958,8.7,1.7,TexNet
texnet2023ogpe,2023-07-22,28.9564,-98.2965,7.7,2.2,TexNet
texnet2023oggl,2023-07-22,29.2764,-97.4925,7.6,1.8,TexNet
texnet2023ogfs,2023-07-22,28.9425,-98.294,7.9,2.1,TexNet
texnet2023ogeu,2023-07-22,28.9544,-98.2806,5.7,1.3,TexNet
texnet2023oges,2023-07-22,28.9615,-98.2846,7.2,1.6,TexNet
texnet2023ogeb,2023-07-22,31.6699,-104.3671,6.8,2,TexNet
texnet2023oged,2023-07-22,28.975,-98.274,5.3,1.6,TexNet
texnet2023ogcu,2023-07-22,28.9455,-98.2953,6.9,2.3,TexNet
texnet2023ogbx,2023-07-22,29.2881,-97.4987,8.1,2,TexNet
texnet2023ofww,2023-07-22,29.2913,-97.4953,8,1.5,TexNet
texnet2023ofus,2023-07-22,31.6651,-104.3652,7.3,2.7,TexNet
texnet2023ofuh,2023-07-22,31.9437,-102.3422,7.9,2.3,TexNet
texnet2023ofue,2023-07-22,31.9345,-102.3465,8.7,3.5,TexNet
texnet2023oftq,2023-07-22,29.2755,-97.4895,8,1.8,TexNet
texnet2023ofsl,2023-07-22,28.9719,-98.2675,8.6,1.2,TexNet
texnet2023ofrj,2023-07-22,31.9684,-102.3111,9.3,1.7,TexNet
texnet2023ofqj,2023-07-22,31.6805,-104.4297,6.9,2.7,TexNet
texnet2023ofpo,2023-07-22,29.2729,-97.4895,7.1,1.6,TexNet
texnet2023ofmo,2023-07-22,29.1718,-97.6707,7.8,1.4,TexNet
texnet2023oflp,2023-07-22,29.1817,-97.6777,7,2.3,TexNet
texnet2023ofla,2023-07-22,29.1655,-97.6873,8,2.2,TexNet
texnet2023ofkb,2023-07-22,31.6773,-104.4107,7.3,2.6,TexNet
texnet2023ofim,2023-07-22,29.2792,-97.4939,8.6,2,TexNet
texnet2023ofhy,2023-07-22,29.2772,-97.4875,8.8,1.8,TexNet
texnet2023ofgf,2023-07-22,29.2932,-97.5006,7.2,2.6,TexNet
texnet2023offn,2023-07-22,29.2652,-97.5118,4.6,1.6,TexNet
texnet2023ofbw,2023-07-22,31.6821,-104.4028,7.4,2,TexNet
texnet2023oewq,2023-07-21,31.9693,-102.3122,8.9,2.6,TexNet
texnet2023oevl,2023-07-21,29.2536,-97.4978,7.1,1.7,TexNet
texnet2023oesu,2023-07-21,29.1701,-97.6757,8.7,1.7,TexNet
texnet2023oenr,2023-07-21,29.2694,-97.4946,7.1,1.6,TexNet
texnet2023oelw,2023-07-21,29.2716,-97.4921,7.1,1.5,TexNet
texnet2023oels,2023-07-21,31.9265,-103.8482,6.4,1.9,TexNet
texnet2023oegb,2023-07-21,31.6796,-104.2069,8.9,1.7,TexNet
texnet2023oedd,2023-07-21,31.5163,-104.0057,8.2,1.6,TexNet
texnet2023oeck,2023-07-21,31.6873,-104.2941,8.3,1.5,TexNet
texnet2023odza,2023-07-21,29.1709,-97.6687,8.6,1.8,TexNet
texnet2023odvm,2023-07-21,32.1918,-102.1439,7.8,0.9,TexNet
texnet2023odty,2023-07-21,29.1775,-97.672,7.6,2.3,TexNet
texnet2023odnd,2023-07-21,29.1705,-97.6812,7.6,2.1,TexNet
texnet2023odkm,2023-07-21,32.3557,-102.1043,9.5,1.5,TexNet
texnet2023odip,2023-07-21,31.6746,-104.4862,6,2.5,TexNet
texnet2023ocvr,2023-07-20,29.2834,-97.4924,6.7,1.4,TexNet
texnet2023ocmk,2023-07-20,29.2861,-97.4918,7.2,2.1,TexNet
texnet2023ocfr,2023-07-20,31.6705,-104.4759,7.6,1.7,TexNet
texnet2023obza,2023-07-20,31.6592,-104.381,7.3,1.5,TexNet
texnet2023obwt,2023-07-20,31.5996,-104.1992,7.2,1.5,TexNet
texnet2023obpc,2023-07-20,28.9679,-98.2886,5.6,2.1,TexNet
texnet2023obeb,2023-07-19,31.603,-103.9239,7.6,2.2,TexNet
texnet2023obbh,2023-07-19,31.679,-104.1978,7.7,1.8,TexNet
texnet2023obba,2023-07-19,31.6817,-104.376,7,1.5,TexNet
texnet2023oaww,2023-07-19,28.9451,-98.3052,5.1,2.1,TexNet
texnet2023oawt,2023-07-19,28.9549,-98.2991,9,1.6,TexNet
texnet2023oaow,2023-07-19,31.6759,-104.1965,6.7,1.5,TexNet
texnet2023oamq,2023-07-19,31.6335,-104.486,8.1,2.2,TexNet
texnet2023oajz,2023-07-19,28.9658,-98.2795,5.3,1.7,TexNet
texnet2023oaej,2023-07-19,31.6269,-104.1299,7.1,1.6,TexNet
texnet2023oadx,2023-07-19,28.9693,-98.2825,7.2,1.2,TexNet
texnet2023oads,2023-07-19,29.2799,-97.4895,7.1,1.4,TexNet
texnet2023oacz,2023-07-19,31.5157,-104.0104,8.8,1.6,TexNet
texnet2023oacv,2023-07-19,31.6248,-104.1241,6.8,2,TexNet
texnet2023oacl,2023-07-19,28.9712,-98.295,8.8,2.4,TexNet
texnet2023oaap,2023-07-19,28.9688,-98.2892,4.7,3.1,TexNet
texnet2023nzyx,2023-07-19,31.6777,-104.2003,7.1,2.2,TexNet
texnet2023nzxz,2023-07-19,28.9965,-98.2924,8.3,1.9,TexNet
texnet2023nzxt,2023-07-19,28.967,-98.2818,8.9,3.8,TexNet
texnet2023nzse,2023-07-19,28.9676,-98.2825,8.7,1.6,TexNet
texnet2023nzpi,2023-07-19,29.2805,-97.4921,6.7,1.9,TexNet
texnet2023nznj,2023-07-18,31.6419,-104.1963,7.5,1.5,TexNet
texnet2023nyoy,2023-07-18,28.9745,-98.2654,7.2,1.6,TexNet
texnet2023nyop,2023-07-18,31.6014,-103.9707,7.8,1.1,TexNet
texnet2023nyoe,2023-07-18,31.6231,-104.1356,7.2,1.5,TexNet
texnet2023nylu,2023-07-18,31.674,-104.2024,6.9,2.3,TexNet
texnet2023nycf,2023-07-18,28.6514,-98.8621,3,1.9,TexNet
texnet2023nxsl,2023-07-17,31.6622,-104.261,7.5,2.1,TexNet
texnet2023nxsd,2023-07-17,31.659,-104.2626,7.6,2.6,TexNet
texnet2023nxsb,2023-07-17,31.654,-104.262,7.9,2.9,TexNet
texnet2023nxon,2023-07-17,31.6526,-104.4762,7.2,3.2,TexNet
texnet2023nxky,2023-07-17,31.6591,-104.2973,8.8,1.6,TexNet
texnet2023nxgo,2023-07-17,28.9596,-98.2847,7.6,2,TexNet
texnet2023nxgc,2023-07-17,31.6566,-104.4348,5.7,2.1,TexNet
texnet2023nxfk,2023-07-17,31.6145,-104.0913,6.9,1.5,TexNet
texnet2023nxff,2023-07-17,31.5172,-104.0111,8.6,1.8,TexNet
texnet2023nwzy,2023-07-17,32.8445,-100.9745,5.9,2.3,TexNet
texnet2023nwxe,2023-07-17,31.6143,-104.2881,8.6,1.9,TexNet
texnet2023nwuz,2023-07-17,32.8409,-100.9745,0.8,2.4,TexNet
texnet2023nwns,2023-07-17,31.6524,-104.3002,8.4,1.6,TexNet
texnet2023nwhf,2023-07-17,31.6119,-104.0983,8.9,1.5,TexNet
texnet2023nwhe,2023-07-17,31.6863,-104.3845,8.1,1.6,TexNet
texnet2023nwfl,2023-07-17,31.9933,-103.8687,7.4,2.2,TexNet
texnet2023nwer,2023-07-17,31.7182,-104.5251,5.6,2.3,TexNet
texnet2023nvxi,2023-07-16,28.5882,-98.9013,5.5,1.8,TexNet
texnet2023nvsr,2023-07-16,31.6743,-104.2027,7.5,2.7,TexNet
texnet2023nvsq,2023-07-16,31.6713,-104.2019,7.5,2,TexNet
texnet2023nvsc,2023-07-16,32.1222,-101.0506,4.6,2.5,TexNet
texnet2023nvpf,2023-07-16,31.5959,-104.1992,7.3,1.9,TexNet
texnet2023nvjr,2023-07-16,31.1381,-103.283,1.2,2.4,TexNet
texnet2023nvil,2023-07-16,31.3157,-103.4401,5.8,2,TexNet
texnet2023nvfc,2023-07-16,31.6542,-104.2954,8.7,1.6,TexNet
texnet2023nvar,2023-07-16,31.6577,-104.4677,7.7,1.8,TexNet
texnet2023nusq,2023-07-16,31.6773,-104.2003,6.6,1.9,TexNet
texnet2023nurz,2023-07-16,31.6123,-103.9856,8.7,3,TexNet
texnet2023nurx,2023-07-16,31.6143,-103.9815,8.3,2.3,TexNet
texnet2023null,2023-07-16,31.7296,-104.5419,6.3,1.6,TexNet
texnet2023nuki,2023-07-16,31.6664,-104.292,8,2.4,TexNet
texnet2023nugs,2023-07-16,31.6128,-103.9784,8.3,2.7,TexNet
texnet2023nugl,2023-07-16,31.6097,-103.9777,8.4,2.5,TexNet
texnet2023nugi,2023-07-16,31.6121,-103.9776,8.1,2.9,TexNet
texnet2023nugc,2023-07-16,31.6102,-103.9707,7.9,2.3,TexNet
texnet2023nufz,2023-07-16,31.6072,-103.9752,8,2.2,TexNet
texnet2023nufy,2023-07-16,31.6098,-103.9945,8.8,1.6,TexNet
texnet2023nufh,2023-07-16,31.6114,-103.9786,8.3,2.5,TexNet
texnet2023nufg,2023-07-16,31.6136,-103.9828,8.8,0.8,TexNet
texnet2023nubr,2023-07-15,31.7303,-104.533,5.4,2.8,TexNet
texnet2023ntqx,2023-07-15,31.6265,-104.5005,6.9,2.2,TexNet
texnet2023nsys,2023-07-15,31.6596,-104.3923,7.1,3,TexNet
texnet2023nsoh,2023-07-15,32.3996,-102.0549,11.6,1.7,TexNet
texnet2023nsjw,2023-07-15,31.6925,-104.2881,8.5,2.3,TexNet
texnet2023nsgv,2023-07-14,31.6941,-104.2988,8.7,2.1,TexNet
texnet2023nsfv,2023-07-14,31.6816,-104.4028,7.7,1.5,TexNet
texnet2023nsaz,2023-07-14,31.659,-104.4193,7.8,2.1,TexNet
texnet2023nsap,2023-07-14,31.6915,-104.2963,8.5,1.6,TexNet
texnet2023nryo,2023-07-14,31.6585,-104.423,6.3,2.5,TexNet
texnet2023nrjk,2023-07-14,31.5375,-104.1523,6.4,2,TexNet
texnet2023nrez,2023-07-14,32.0279,-101.7355,11.6,1.7,TexNet
texnet2023nqtx,2023-07-14,28.645,-98.9068,5.9,2.2,TexNet
texnet2023nqkz,2023-07-13,31.7669,-104.6474,4.5,2.1,TexNet
texnet2023npyn,2023-07-13,32.3886,-101.056,7.5,1.9,TexNet
texnet2023nptv,2023-07-13,31.5991,-104.1998,7.2,2.9,TexNet
texnet2023npgu,2023-07-13,31.6663,-104.2837,9.1,1.5,TexNet
texnet2023npge,2023-07-13,31.6825,-104.4803,6.3,1.7,TexNet
texnet2023npff,2023-07-13,31.7319,-104.5072,7,2.2,TexNet
texnet2023novj,2023-07-13,29.2859,-97.4956,6.3,2.3,TexNet
texnet2023notn,2023-07-13,31.6097,-103.9804,7.7,2.2,TexNet
texnet2023nosd,2023-07-13,31.6025,-103.9903,7.2,1.6,TexNet
texnet2023nork,2023-07-13,31.6901,-104.3011,7.4,2,TexNet
texnet2023nons,2023-07-12,31.5969,-104.1976,7.3,2,TexNet
texnet2023nomi,2023-07-12,29.2874,-97.4959,8.2,2,TexNet
texnet2023nofm,2023-07-12,29.2843,-97.4904,8.6,1.5,TexNet
texnet2023nofc,2023-07-12,32.3044,-101.802,6.3,1.2,TexNet
texnet2023nobs,2023-07-12,31.6627,-104.4214,6.5,2.3,TexNet
texnet2023nnzv,2023-07-12,31.6722,-104.3715,7.4,1.8,TexNet
texnet2023nnyj,2023-07-12,31.56,-104.094,7.2,3.8,TexNet
texnet2023nnvd,2023-07-12,31.6116,-104.2378,7.5,1.9,TexNet
texnet2023nntb,2023-07-12,31.616,-104.237,7.5,2,TexNet
texnet2023nnrp,2023-07-12,32.4353,-102.0775,10.2,2.6,TexNet
texnet2023nnkz,2023-07-12,31.6843,-104.1564,7.4,2.7,TexNet
texnet2023nnjz,2023-07-12,31.6811,-104.3387,7.3,2.2,TexNet
texnet2023nnjl,2023-07-12,31.6702,-104.3924,7.7,1.5,TexNet
texnet2023nnch,2023-07-12,31.6916,-104.3549,7.8,2.1,TexNet
texnet2023nmsg,2023-07-11,29.0626,-97.8391,7.4,2.4,TexNet
texnet2023nmnz,2023-07-11,31.6271,-104.512,8,1.6,TexNet
texnet2023nmjd,2023-07-11,31.6928,-104.3027,8,2.2,TexNet
texnet2023nmgo,2023-07-11,32.6944,-100.7001,6.4,2.5,TexNet
texnet2023nmgi,2023-07-11,31.658,-104.1873,7.4,1.6,TexNet
texnet2023nmbd,2023-07-11,29.2967,-97.4972,9.2,2.3,TexNet
texnet2023nlzp,2023-07-11,29.2983,-97.4912,7.5,1.7,TexNet
texnet2023nlzn,2023-07-11,31.7214,-104.2927,7.6,2,TexNet
texnet2023nloq,2023-07-11,29.2923,-97.492,7.2,1.8,TexNet
texnet2023nliz,2023-07-11,31.6814,-104.5072,7.5,2,TexNet
texnet2023nlgc,2023-07-11,29.287,-97.4944,8.3,1.4,TexNet
texnet2023nkud,2023-07-10,31.6565,-104.3073,7.9,2.2,TexNet
texnet2023nkgx,2023-07-10,31.6257,-104.1306,6.9,1.7,TexNet
texnet2023nkeq,2023-07-10,28.9404,-98.2897,7.2,1.6,TexNet
texnet2023nkbz,2023-07-10,31.6816,-104.4001,7.7,2.1,TexNet
texnet2023njqo,2023-07-10,31.7259,-104.5974,9.3,2.3,TexNet
texnet2023njaj,2023-07-09,31.5995,-104.111,7.6,2,TexNet
texnet2023nirv,2023-07-09,31.6876,-104.1557,7.4,1.5,TexNet
texnet2023nipr,2023-07-09,32.7457,-100.6594,7.7,2,TexNet
texnet2023nial,2023-07-09,28.8698,-98.0045,8.6,1.2,TexNet
texnet2023nhuk,2023-07-09,32.0023,-101.7291,9.1,1.8,TexNet
texnet2023nhib,2023-07-08,29.1527,-97.691,8.2,1.3,TexNet
texnet2023nhbf,2023-07-08,32.2833,-101.145,8.9,1.8,TexNet
texnet2023ngyk,2023-07-08,31.7255,-104.2901,8.5,1.8,TexNet
texnet2023nglo,2023-07-08,31.5912,-102.1096,8.4,1.6,TexNet
texnet2023nglk,2023-07-08,31.6884,-104.3506,9.2,1.5,TexNet
texnet2023ngiy,2023-07-08,31.558,-104.0214,9.5,1.9,TexNet
texnet2023ngiq,2023-07-08,31.5631,-104.0183,8.5,2.1,TexNet
texnet2023ngcm,2023-07-08,31.7256,-104.2777,9.1,1.5,TexNet
texnet2023nfnu,2023-07-08,29.0009,-97.9333,7.9,1.6,TexNet
texnet2023nfnq,2023-07-08,31.6916,-104.3458,9.5,2.3,TexNet
texnet2023nffy,2023-07-07,31.6736,-104.1976,7.1,1.6,TexNet
texnet2023nfdm,2023-07-07,31.6565,-104.3046,8.9,1.7,TexNet
texnet2023nfac,2023-07-07,31.656,-104.304,9.1,3.2,TexNet
texnet2023nexu,2023-07-07,31.7209,-104.29,8.2,1.6,TexNet
texnet2023neux,2023-07-07,32.7457,-100.6637,8.2,1.6,TexNet
texnet2023nesr,2023-07-07,31.5341,-104.1493,7.2,2.4,TexNet
texnet2023neda,2023-07-07,32.4252,-101.7377,6.1,1.6,TexNet
texnet2023ndtb,2023-07-07,31.6429,-104.276,7.6,2.5,TexNet
texnet2023ndqr,2023-07-06,31.1055,-103.659,7.9,2,TexNet
texnet2023ndjm,2023-07-06,32.4435,-102.1214,8.9,1.6,TexNet
texnet2023ndca,2023-07-06,31.6622,-104.4839,8.3,2.1,TexNet
texnet2023ncxu,2023-07-06,29.1592,-97.7004,7.8,2,TexNet
texnet2023ncwh,2023-07-06,31.5958,-104.5245,10,2.5,TexNet
texnet2023nctp,2023-07-06,32.4435,-102.1235,9.5,1.6,TexNet
texnet2023ncsd,2023-07-06,31.6551,-104.2981,8.5,2.1,TexNet
texnet2023ncba,2023-07-06,31.6025,-104.5164,6.7,2.6,TexNet
texnet2023nbql,2023-07-05,31.6139,-104.0966,7.4,1.7,TexNet
texnet2023nbjm,2023-07-05,31.6916,-104.4217,6.9,1.7,TexNet
texnet2023nbiz,2023-07-05,31.6871,-104.153,9.5,2.7,TexNet
texnet2023nbic,2023-07-05,31.5199,-104.0056,9.8,1.6,TexNet
texnet2023nbee,2023-07-05,31.6116,-104.096,7.1,1.9,TexNet
texnet2023nbbc,2023-07-05,31.6679,-104.3214,7.3,2,TexNet
texnet2023nauw,2023-07-05,31.6498,-104.4154,7.6,2.3,TexNet
texnet2023naua,2023-07-05,31.6004,-104.0217,1.1,1.9,TexNet
texnet2023naor,2023-07-05,31.7172,-104.2927,8.5,1.9,TexNet
texnet2023nant,2023-07-05,31.3769,-103.4921,0.9,1.7,TexNet
texnet2023mznc,2023-07-04,31.6894,-104.2944,8.5,1.7,TexNet
texnet2023mzhw,2023-07-04,31.6702,-104.3989,8.2,2.1,TexNet
texnet2023mzcm,2023-07-04,31.7118,-104.2797,9.5,2.3,TexNet
texnet2023mzcn,2023-07-04,31.72,-104.2841,8.6,1.8,TexNet
texnet2023mzbt,2023-07-04,31.675,-104.3976,7.7,1.8,TexNet
texnet2023mywc,2023-07-04,31.5246,-104.0128,8.9,1.6,TexNet
texnet2023mysd,2023-07-04,32.8464,-100.9317,6.2,1.4,TexNet
texnet2023myrq,2023-07-04,32.8317,-100.9381,6.5,2.1,TexNet
texnet2023myqx,2023-07-04,28.8952,-98.1656,7,1.1,TexNet
texnet2023mypc,2023-07-04,31.6298,-104.1263,6.8,1.7,TexNet
texnet2023mykq,2023-07-04,31.5392,-104.037,9,1.6,TexNet
texnet2023myjv,2023-07-04,31.6109,-103.9581,7.7,2.1,TexNet
texnet2023myjj,2023-07-04,31.2621,-103.4024,2.8,1.8,TexNet
texnet2023myij,2023-07-04,31.6664,-104.4123,7.3,2,TexNet
texnet2023myfh,2023-07-04,31.7241,-104.3334,7.8,1.6,TexNet
texnet2023mydy,2023-07-03,31.5243,-104.0147,8.6,1.6,TexNet
texnet2023mybc,2023-07-03,31.8631,-101.7977,9.9,3,TexNet
texnet2023mxzc,2023-07-03,31.627,-104.1224,7.2,2.1,TexNet
texnet2023mxvi,2023-07-03,31.519,-104.0117,8.1,2,TexNet
texnet2023mxvf,2023-07-03,31.5232,-104.0122,8.1,1.6,TexNet
texnet2023mxrv,2023-07-03,31.6157,-104.1031,7,1.8,TexNet
texnet2023mxpp,2023-07-03,31.7183,-104.2842,8.2,1.7,TexNet
texnet2023mxnz,2023-07-03,31.6879,-104.4121,7.3,1.5,TexNet
texnet2023mxbw,2023-07-03,31.6903,-104.2922,10.1,2.4,TexNet
texnet2023mxai,2023-07-03,31.7146,-104.1785,8.9,1.6,TexNet
texnet2023mwqh,2023-07-03,31.6614,-104.409,7.1,1.6,TexNet
texnet2023mwir,2023-07-02,31.6152,-103.9809,8.6,1.9,TexNet
texnet2023mwin,2023-07-02,31.5196,-104.011,8.1,2.3,TexNet
texnet2023mwgr,2023-07-02,31.5292,-104.0133,9.6,2.7,TexNet
texnet2023mwgn,2023-07-02,31.5301,-104.0101,7.7,2.1,TexNet
texnet2023mwbo,2023-07-02,31.691,-104.2968,9.1,1.7,TexNet
texnet2023mvwi,2023-07-02,28.6587,-98.259,8.3,1.3,TexNet
texnet2023mvuw,2023-07-02,31.6765,-104.4183,7.9,1.7,TexNet
texnet2023mvja,2023-07-02,31.668,-104.513,7.1,1.7,TexNet
texnet2023mvis,2023-07-02,31.6708,-104.5076,6.8,2.3,TexNet
texnet2023mvio,2023-07-02,31.685,-104.2957,8.6,2.1,TexNet
texnet2023mvia,2023-07-02,31.654,-104.2588,7.2,2.8,TexNet
